SITE_NAME,BEGIN,END,PERIOD_DAYS,KWH_PERIOD,AV_KWH_DAY,PERIOD_EUR,BILLS
0004KO,01/01/2018,31/01/2018,30,2206,73.53333333333333,"275,39",35
0004KO,01/02/2018,28/02/2018,27,1996,73.92592592592592,"250,09",35
0004KO,01/03/2018,31/03/2018,30,2208,73.6,"275,63",35
0004KO,01/04/2018,30/04/2018,29,2146,74.0,"268,16",35
0004KO,01/05/2018,31/05/2018,30,2261,75.36666666666666,"282,01",35
0004KO,01/06/2018,30/06/2018,29,2194,75.65517241379311,"273,94",35
0004KO,01/07/2018,31/07/2018,30,2293,76.43333333333334,"286,03",35
0004KO,01/08/2018,31/08/2018,30,2325,77.5,"289,89",35
0004KO,01/09/2018,30/09/2018,29,2213,76.3103448275862,"278,13",35
0004KO,01/10/2018,31/10/2018,30,2693,89.76666666666667,"336,37",35
0004KO,01/11/2018,30/11/2018,29,2597,89.55172413793103,"324,72",35
0004KO,01/12/2018,31/12/2018,30,2679,89.3,"334,67",35
0004KO,01/01/2019,31/01/2019,30,2678,89.26666666666667,"367,54",35
0004KO,01/02/2019,28/02/2019,27,2416,89.48148148148148,"332,53",35
0004KO,01/03/2019,31/03/2019,30,2672,89.06666666666666,"366,74",35
0004KO,01/04/2019,30/04/2019,29,2386,82.27586206896552,"328,53",35
0004KO,01/05/2019,31/05/2019,30,2457,81.9,"338,01",35
0004KO,01/06/2019,30/06/2019,29,2463,84.93103448275862,"338,81",35
0004KO,01/07/2019,31/07/2019,30,2542,84.73333333333333,"349,37",35
0004KO,01/08/2019,31/08/2019,30,2528,84.26666666666667,"347,50",35
0004KO,01/09/2019,30/09/2019,29,2390,82.41379310344827,"329,06",35
0004KO,01/10/2019,31/10/2019,30,2461,82.03333333333333,"338,55",35
0004KO,01/11/2019,30/11/2019,29,2376,81.93103448275862,"327,19",35
0004KO,01/12/2019,31/12/2019,30,2435,81.16666666666667,"335,07",35
0004KO,01/01/2020,31/01/2020,30,2444,81.46666666666667,"334,66",35
0004KO,01/02/2020,29/02/2020,28,2354,84.07142857142857,"322,73",35
0004KO,01/03/2020,31/03/2020,30,2556,85.2,"349,49",35
0004KO,01/04/2020,30/04/2020,29,2569,88.58620689655173,"351,22",35
0004KO,01/05/2020,31/05/2020,30,2656,88.53333333333333,"362,74",35
0004KO,01/06/2020,30/06/2020,29,2615,90.17241379310344,"357,31",35
0004KO,01/07/2020,31/07/2020,30,2796,93.2,"381,29",35
0004KO,01/08/2020,31/08/2020,30,2878,95.93333333333334,"392,15",35
0004KO,01/09/2020,30/09/2020,29,2728,94.06896551724138,"372,28",35
0004KO,01/10/2020,31/10/2020,30,2785,92.83333333333333,"379,83",35
0004KO,01/11/2020,30/11/2020,29,2668,92.0,"353,44",35
0005KO,01/01/2018,30/06/2018,180,14134,78.52222222222223,"1 921,96",20
0005KO,01/07/2018,31/12/2018,183,16400,89.61748633879782,"2 239,81",20
0005KO,01/01/2019,30/06/2019,180,18832,104.62222222222222,"2 470,29",20
0005KO,01/07/2019,31/07/2019,30,3412,113.73333333333333,"442,33",20
0005KO,01/08/2019,31/08/2019,30,2804,93.46666666666667,"368,51",20
0005KO,01/09/2019,30/09/2019,29,2683,92.51724137931035,"353,82",20
0005KO,01/10/2019,31/10/2019,30,2758,91.93333333333334,"362,93",20
0005KO,01/11/2019,30/11/2019,29,2654,91.51724137931035,"350,26",20
0005KO,01/12/2019,31/12/2019,30,2719,90.63333333333334,"358,19",20
0005KO,01/01/2020,31/01/2020,30,2732,91.06666666666666,"354,04",20
0005KO,01/02/2020,29/02/2020,28,2623,93.67857142857143,"341,03",20
0005KO,01/03/2020,31/03/2020,30,2776,92.53333333333333,"362,25",20
0005KO,01/04/2020,30/04/2020,29,2811,96.93103448275862,"366,46",20
0005KO,01/05/2020,31/05/2020,30,2936,97.86666666666666,"381,51",20
0005KO,01/06/2020,30/06/2020,29,2906,100.20689655172414,"377,89",20
0005KO,01/07/2020,31/07/2020,30,3058,101.93333333333334,"396,19",20
0005KO,01/08/2020,31/08/2020,30,3120,104.0,"403,65",20
0005KO,01/09/2020,30/09/2020,29,3017,104.03448275862068,"391,26",20
0005KO,01/10/2020,31/10/2020,30,3058,101.93333333333334,"396,19",20
0005KO,01/11/2020,30/11/2020,29,2913,100.44827586206897,"378,74",20
0006BB,01/01/2018,31/01/2018,30,2195,73.16666666666667,"286,32",35
0006BB,01/02/2018,28/02/2018,27,1999,74.03703703703704,"261,49",35
0006BB,01/03/2018,31/03/2018,30,2203,73.43333333333334,"288,05",35
0006BB,01/04/2018,30/04/2018,29,2174,74.96551724137932,"284,89",35
0006BB,01/05/2018,31/05/2018,30,2306,76.86666666666666,"301,54",35
0006BB,01/06/2018,30/06/2018,29,2306,79.51724137931035,"301,40",35
0006BB,01/07/2018,31/07/2018,30,2759,91.96666666666667,"358,62",35
0006BB,01/08/2018,31/08/2018,30,2781,92.7,"361,69",35
0006BB,01/09/2018,30/09/2018,29,2647,91.27586206896552,"346,44",35
0006BB,01/10/2018,31/10/2018,30,2708,90.26666666666667,"353,93",35
0006BB,01/11/2018,30/11/2018,29,2609,89.96551724137932,"341,31",35
0006BB,01/12/2018,31/12/2018,30,2827,94.23333333333333,"368,59",35
0006BB,01/01/2019,31/01/2019,30,2829,94.3,"352,08",35
0006BB,01/02/2019,28/02/2019,27,2475,91.66666666666667,"309,62",35
0006BB,01/03/2019,31/03/2019,30,2713,90.43333333333334,"338,57",35
0006BB,01/04/2019,30/04/2019,29,2505,86.37931034482759,"313,08",35
0006BB,01/05/2019,31/05/2019,30,2600,86.66666666666667,"323,20",35
0006BB,01/06/2019,30/06/2019,29,2770,95.51724137931035,"344,85",35
0006BB,01/07/2019,31/07/2019,30,2861,95.36666666666666,"355,89",35
0006BB,01/08/2019,31/08/2019,30,2826,94.2,"352,13",35
0006BB,01/09/2019,30/09/2019,29,2714,93.58620689655173,"338,31",35
0006BB,01/10/2019,31/10/2019,30,2805,93.5,"349,08",35
0006BB,01/11/2019,30/11/2019,29,2680,92.41379310344827,"334,16",35
0006BB,01/12/2019,31/12/2019,30,2735,91.16666666666667,"340,42",35
0006BB,01/01/2020,31/01/2020,30,2743,91.43333333333334,"392,84",35
0006BB,01/02/2020,29/02/2020,28,2535,90.53571428571429,"365,54",35
0006BB,01/03/2020,31/03/2020,30,2644,88.13333333333334,"383,08",35
0006BB,01/04/2020,30/04/2020,29,2569,88.58620689655173,"371,58",35
0006BB,01/05/2020,31/05/2020,30,2655,88.5,"383,26",35
0006BB,01/06/2020,30/06/2020,29,2623,90.44827586206897,"378,94",35
0006BB,01/07/2020,31/07/2020,30,2755,91.83333333333333,"396,43",35
0006BB,01/08/2020,31/08/2020,30,2797,93.23333333333333,"401,25",35
0006BB,01/09/2020,30/09/2020,29,3171,109.34482758620689,"452,79",35
0006BB,01/10/2020,31/10/2020,30,3464,115.46666666666667,"492,83",35
0006BB,01/11/2020,30/11/2020,29,3315,114.3103448275862,"459,69",35
0006BR,01/01/2018,30/06/2018,180,13640,75.77777777777777,"1 854,79",20
0006BR,01/07/2018,31/12/2018,183,14222,77.71584699453553,"1 956,44",20
0006BR,01/01/2019,30/06/2019,180,13696,76.08888888888889,"1 800,14",20
0006BR,01/07/2019,31/07/2019,30,2493,83.1,"323,81",20
0006BR,01/08/2019,31/08/2019,30,2656,88.53333333333333,"343,60",20
0006BR,01/09/2019,30/09/2019,29,2598,89.58620689655173,"336,56",20
0006BR,01/10/2019,31/10/2019,30,2619,87.3,"339,11",20
0006BR,01/11/2019,30/11/2019,29,2502,86.27586206896552,"324,91",20
0006BR,01/12/2019,31/12/2019,30,2548,84.93333333333334,"330,49",20
0006BR,01/01/2020,31/01/2020,30,2544,84.8,"330,01",20
0006BR,01/02/2020,29/02/2020,28,2417,86.32142857142857,"309,51",20
0006BR,01/03/2020,31/03/2020,30,2601,86.7,"334,24",20
0006BR,01/04/2020,30/04/2020,29,2621,90.37931034482759,"336,65",20
0006BR,01/05/2020,31/05/2020,30,2705,90.16666666666667,"346,76",20
0006BR,01/06/2020,30/06/2020,29,2632,90.75862068965517,"337,97",20
0006BR,01/07/2020,31/07/2020,30,2779,92.63333333333334,"355,67",20
0006BR,01/08/2020,31/08/2020,30,2816,93.86666666666666,"360,12",20
0006BR,01/09/2020,30/09/2020,29,2703,93.20689655172414,"346,52",20
0006BR,01/10/2020,31/10/2020,30,2759,91.96666666666667,"353,26",20
0006BR,01/11/2020,30/11/2020,29,2638,90.96551724137932,"338,69",20
0007BB,01/01/2018,31/01/2018,30,1555,51.833333333333336,"219,45",35
0007BB,01/02/2018,28/02/2018,27,1436,53.18518518518518,"202,83",35
0007BB,01/03/2018,31/03/2018,30,1706,56.86666666666667,"225,19",35
0007BB,01/04/2018,30/04/2018,29,1523,52.51724137931034,"249,77",35
0007BB,01/05/2018,31/05/2018,30,1582,52.733333333333334,"272,10",35
0007BB,01/06/2018,30/06/2018,29,1714,59.10344827586207,"313,66",35
0007BB,01/07/2018,31/07/2018,30,1923,64.1,"355,76",35
0007BB,01/08/2018,31/08/2018,30,2119,70.63333333333334,"372,94",35
0007BB,01/09/2018,30/09/2018,29,1833,63.206896551724135,"318,94",35
0007BB,01/10/2018,31/10/2018,30,1939,64.63333333333334,"285,03",35
0007BB,01/11/2018,30/11/2018,29,1931,66.58620689655173,"262,62",35
0007BB,01/12/2018,31/12/2018,30,1956,65.2,"248,41",35
0007BB,01/01/2019,31/01/2019,30,1946,64.86666666666666,"280,22",35
0007BB,01/02/2019,28/02/2019,27,1939,71.81481481481481,"294,73",35
0007BB,01/03/2019,31/03/2019,30,1739,57.96666666666667,"276,50",35
0007BB,01/04/2019,30/04/2019,29,1885,65.0,"333,65",35
0007BB,01/05/2019,31/05/2019,30,1946,64.86666666666666,"340,55",35
0007BB,01/06/2019,30/06/2019,29,1805,62.241379310344826,"364,61",35
0007BB,01/07/2019,31/07/2019,30,2124,70.8,"426,92",35
0007BB,01/08/2019,31/08/2019,30,2075,69.16666666666667,"412,93",35
0007BB,01/09/2019,30/09/2019,29,1916,66.06896551724138,"367,87",35
0007BB,01/10/2019,31/10/2019,30,2246,74.86666666666666,"375,08",35
0007BB,01/11/2019,30/11/2019,29,1829,63.06896551724138,"287,15",35
0007BB,01/12/2019,31/12/2019,30,2004,66.8,"306,61",35
0007BB,01/01/2020,31/01/2020,30,2143,71.43333333333334,"317,16",35
0007BB,01/02/2020,29/02/2020,28,1440,51.42857142857143,"223,20",35
0007BB,01/03/2020,31/03/2020,30,757,25.233333333333334,"120,36",35
0007BB,01/04/2020,30/04/2020,29,3133,108.03448275862068,"582,74",35
0007BB,01/05/2020,31/05/2020,30,2338,77.93333333333334,"425,52",35
0007BB,01/06/2020,30/06/2020,29,1725,59.48275862068966,"343,28",35
0007BB,01/07/2020,31/07/2020,30,2104,70.13333333333334,"414,49",35
0007BB,01/08/2020,31/08/2020,30,1915,63.833333333333336,"371,51",35
0007BB,01/09/2020,30/09/2020,29,2267,78.17241379310344,"428,46",35
0007BB,01/10/2020,31/10/2020,30,1857,61.9,"300,83",35
0007BB,01/11/2020,30/11/2020,29,1987,68.51724137931035,"309,97",35
0007BR,01/01/2018,31/01/2018,30,2620,87.33333333333333,"281,73",35
0007BR,01/02/2018,28/02/2018,27,2355,87.22222222222223,"254,07",35
0007BR,01/03/2018,31/03/2018,30,2755,91.83333333333333,"294,96",35
0007BR,01/04/2018,30/04/2018,29,3149,108.58620689655173,"334,89",35
0007BR,01/05/2018,31/05/2018,30,3848,128.26666666666668,"407,32",35
0007BR,01/06/2018,30/06/2018,29,3718,128.20689655172413,"393,85",35
0007BR,01/07/2018,31/07/2018,30,4107,136.9,"434,44",35
0007BR,01/08/2018,31/08/2018,30,4237,141.23333333333332,"447,92",35
0007BR,01/09/2018,30/09/2018,29,3326,114.6896551724138,"356,08",35
0007BR,01/10/2018,31/10/2018,30,2613,87.1,"281,79",35
0007BR,01/11/2018,30/11/2018,29,2396,82.62068965517241,"259,19",35
0007BR,01/12/2018,31/12/2018,30,2511,83.7,"271,31",35
0007BR,01/01/2019,31/01/2019,30,2500,83.33333333333333,"263,64",35
0007BR,01/02/2019,28/02/2019,27,2227,82.48148148148148,"235,58",35
0007BR,01/03/2019,31/03/2019,30,2538,84.6,"267,20",35
0007BR,01/04/2019,30/04/2019,29,2520,86.89655172413794,"265,35",35
0007BR,01/05/2019,31/05/2019,30,2581,86.03333333333333,"271,61",35
0007BR,01/06/2019,30/06/2019,29,2816,97.10344827586206,"296,42",35
0007BR,01/07/2019,31/07/2019,30,2731,91.03333333333333,"287,14",35
0007BR,01/08/2019,31/08/2019,30,2775,92.5,"291,72",35
0007BR,01/09/2019,30/09/2019,29,2636,90.89655172413794,"277,46",35
0007BR,01/10/2019,31/10/2019,30,2721,90.7,"286,23",35
0007BR,01/11/2019,30/11/2019,29,2584,89.10344827586206,"272,27",35
0007BR,01/12/2019,31/12/2019,30,2772,92.4,"291,44",35
0007BR,01/01/2020,31/01/2020,30,2834,94.46666666666667,"355,75",35
0007BR,01/02/2020,29/02/2020,28,2688,96.0,"337,88",35
0007BR,01/03/2020,31/03/2020,30,2820,94.0,"352,29",35
0007BR,01/04/2020,30/04/2020,29,2812,96.96551724137932,"351,17",35
0007BR,01/05/2020,31/05/2020,30,2811,93.7,"352,71",35
0007BR,01/06/2020,30/06/2020,29,2747,94.72413793103448,"344,48",35
0007BR,01/07/2020,31/07/2020,30,2887,96.23333333333333,"359,93",35
0007BR,01/08/2020,31/08/2020,30,2914,97.13333333333334,"363,22",35
0007BR,01/09/2020,30/09/2020,29,2802,96.62068965517241,"349,58",35
0007BR,01/10/2020,31/10/2020,30,2836,94.53333333333333,"353,72",35
0007BR,01/11/2020,30/11/2020,29,2690,92.75862068965517,"335,95",35
0008BB,01/01/2018,31/12/2018,364,38519,105.82142857142857,"5 096,07",24
0008BB,01/01/2019,31/01/2019,30,3559,118.63333333333334,"448,59",24
0008BB,01/02/2019,28/02/2019,27,3123,115.66666666666667,"385,65",24
0008BB,01/03/2019,31/03/2019,30,3450,115.0,"424,95",24
0008BB,01/04/2019,30/04/2019,29,3130,107.93103448275862,"385,91",24
0008BB,01/05/2019,31/05/2019,30,3174,105.8,"390,34",24
0008BB,01/06/2019,30/06/2019,29,3376,116.41379310344827,"415,66",24
0008BB,01/07/2019,31/07/2019,30,3527,117.56666666666666,"434,07",24
0008BB,01/08/2019,31/08/2019,30,3545,118.16666666666667,"435,75",24
0008BB,01/09/2019,30/09/2019,29,3371,116.24137931034483,"414,48",24
0008BB,01/10/2019,31/10/2019,30,3434,114.46666666666667,"421,74",24
0008BB,01/11/2019,30/11/2019,29,3284,113.24137931034483,"403,80",24
0008BB,01/12/2019,31/12/2019,30,3269,108.96666666666667,"401,94",24
0008BB,01/01/2020,31/01/2020,30,3277,109.23333333333333,"463,95",24
0008BB,01/02/2020,29/02/2020,28,3062,109.35714285714286,"435,72",24
0008BB,01/03/2020,31/03/2020,30,3247,108.23333333333333,"464,40",24
0008BB,01/04/2020,30/04/2020,29,3131,107.96551724137932,"446,82",24
0008BB,01/05/2020,31/05/2020,30,3235,107.83333333333333,"460,84",24
0008BB,01/06/2020,30/06/2020,29,3267,112.65517241379311,"465,56",24
0008BB,01/07/2020,31/07/2020,30,3524,117.46666666666667,"500,24",24
0008BB,01/08/2020,31/08/2020,30,3516,117.2,"497,99",24
0008BB,01/09/2020,30/09/2020,29,3294,113.58620689655173,"467,29",24
0008BB,01/10/2020,31/10/2020,30,3378,112.6,"478,44",24
0008BB,01/11/2020,30/11/2020,29,3186,109.86206896551724,"442,00",24
0008BR,01/01/2018,31/12/2018,364,28936,79.49450549450549,"3 342,01",3
0008BR,01/01/2019,11/09/2019,253,20339,80.3913043478261,"2 305,16",3
0008BR,12/09/2019,31/12/2019,110,9483,86.2090909090909,"1 067,71",3
0008KO,01/01/2018,31/01/2018,30,2484,82.8,"307,08",35
0008KO,01/02/2018,28/02/2018,27,2298,85.11111111111111,"284,67",35
0008KO,01/03/2018,31/03/2018,30,2503,83.43333333333334,"309,37",35
0008KO,01/04/2018,30/04/2018,29,2419,83.41379310344827,"299,25",35
0008KO,01/05/2018,31/05/2018,30,2508,83.6,"309,97",35
0008KO,01/06/2018,30/06/2018,29,2426,83.65517241379311,"300,09",35
0008KO,01/07/2018,31/07/2018,30,2517,83.9,"311,23",35
0008KO,01/08/2018,31/08/2018,30,2510,83.66666666666667,"310,39",35
0008KO,01/09/2018,30/09/2018,29,2426,83.65517241379311,"302,17",35
0008KO,01/10/2018,31/10/2018,30,2843,94.76666666666667,"352,77",35
0008KO,01/11/2018,30/11/2018,29,2884,99.44827586206897,"357,75",35
0008KO,01/12/2018,31/12/2018,30,2957,98.56666666666666,"366,61",35
0008KO,01/01/2019,31/01/2019,30,2965,98.83333333333333,"404,07",35
0008KO,01/02/2019,28/02/2019,27,2673,99.0,"365,05",35
0008KO,01/03/2019,31/03/2019,30,2957,98.56666666666666,"403,00",35
0008KO,01/04/2019,30/04/2019,29,2727,94.03448275862068,"372,27",35
0008KO,01/05/2019,31/05/2019,30,2613,87.1,"357,04",35
0008KO,01/06/2019,30/06/2019,29,2584,89.10344827586206,"353,16",35
0008KO,01/07/2019,31/07/2019,30,2633,87.76666666666667,"359,71",35
0008KO,01/08/2019,31/08/2019,30,2653,88.43333333333334,"362,38",35
0008KO,01/09/2019,30/09/2019,29,2558,88.20689655172414,"349,69",35
0008KO,01/10/2019,31/10/2019,30,2651,88.36666666666666,"362,11",35
0008KO,01/11/2019,30/11/2019,29,2551,87.96551724137932,"348,75",35
0008KO,01/12/2019,31/12/2019,30,2610,87.0,"356,64",35
0008KO,01/01/2020,31/01/2020,30,2625,87.5,"356,59",35
0008KO,01/02/2020,29/02/2020,28,2519,89.96428571428571,"342,55",35
0008KO,01/03/2020,31/03/2020,30,2680,89.33333333333333,"363,88",35
0008KO,01/04/2020,30/04/2020,29,2693,92.86206896551724,"365,60",35
0008KO,01/05/2020,31/05/2020,30,2791,93.03333333333333,"378,58",35
0008KO,01/06/2020,30/06/2020,29,2718,93.72413793103448,"368,91",35
0008KO,01/07/2020,31/07/2020,30,2868,95.6,"388,79",35
0008KO,01/08/2020,31/08/2020,30,2902,96.73333333333333,"393,29",35
0008KO,01/09/2020,30/09/2020,29,2831,97.62068965517241,"383,88",35
0008KO,01/10/2020,31/10/2020,30,2902,96.73333333333333,"393,29",35
0008KO,01/11/2020,30/11/2020,29,2781,95.89655172413794,"377,26",35
0009BB,01/01/2018,31/01/2018,30,2370,79.0,"306,70",35
0009BB,01/02/2018,28/02/2018,27,2135,79.07407407407408,"277,21",35
0009BB,01/03/2018,31/03/2018,30,2366,78.86666666666666,"306,45",35
0009BB,01/04/2018,30/04/2018,29,2436,84.0,"314,57",35
0009BB,01/05/2018,31/05/2018,30,2582,86.06666666666666,"333,98",35
0009BB,01/06/2018,30/06/2018,29,2540,87.58620689655173,"327,70",35
0009BB,01/07/2018,31/07/2018,30,2943,98.1,"379,44",35
0009BB,01/08/2018,31/08/2018,30,2964,98.8,"382,43",35
0009BB,01/09/2018,30/09/2018,29,2835,97.75862068965517,"367,86",35
0009BB,01/10/2018,31/10/2018,30,2913,97.1,"377,68",35
0009BB,01/11/2018,30/11/2018,29,2797,96.44827586206897,"362,88",35
0009BB,01/12/2018,31/12/2018,30,3021,100.7,"390,99",35
0009BB,01/01/2019,31/01/2019,30,3027,100.9,"373,70",35
0009BB,01/02/2019,28/02/2019,27,2675,99.07407407407408,"333,61",35
0009BB,01/03/2019,31/03/2019,30,3006,100.2,"372,20",35
0009BB,01/04/2019,30/04/2019,29,2683,92.51724137931035,"331,52",35
0009BB,01/05/2019,31/05/2019,30,2782,92.73333333333333,"340,73",35
0009BB,01/06/2019,30/06/2019,29,2998,103.37931034482759,"367,70",35
0009BB,01/07/2019,31/07/2019,30,3031,101.03333333333333,"370,77",35
0009BB,01/08/2019,31/08/2019,30,3073,102.43333333333334,"376,80",35
0009BB,01/09/2019,30/09/2019,29,2866,98.82758620689656,"354,27",35
0009BB,01/10/2019,31/10/2019,30,2937,97.9,"362,61",35
0009BB,01/11/2019,30/11/2019,29,2750,94.82758620689656,"339,48",35
0009BB,01/12/2019,31/12/2019,30,2812,93.73333333333333,"346,81",35
0009BB,01/01/2020,31/01/2020,30,2815,93.83333333333333,"399,87",35
0009BB,01/02/2020,29/02/2020,28,2611,93.25,"373,14",35
0009BB,01/03/2020,31/03/2020,30,2738,91.26666666666667,"393,38",35
0009BB,01/04/2020,30/04/2020,29,2658,91.65517241379311,"381,03",35
0009BB,01/05/2020,31/05/2020,30,2742,91.4,"392,39",35
0009BB,01/06/2020,30/06/2020,29,2697,93.0,"386,03",35
0009BB,01/07/2020,31/07/2020,30,2843,94.76666666666667,"405,42",35
0009BB,01/08/2020,31/08/2020,30,2895,96.5,"411,47",35
0009BB,01/09/2020,30/09/2020,29,2768,95.44827586206897,"393,75",35
0009BB,01/10/2020,31/10/2020,30,2846,94.86666666666666,"404,49",35
0009BB,01/11/2020,30/11/2020,29,2731,94.17241379310344,"378,69",35
0009BR,01/01/2018,31/03/2018,89,6516,73.21348314606742,"982,92",11
0009BR,01/04/2018,02/07/2018,92,6591,71.6413043478261,"791,76",11
0009BR,01/07/2018,30/09/2018,91,6741,74.07692307692308,"806,03",11
0009BR,01/10/2018,31/12/2018,91,7399,81.3076923076923,"917,76",11
0009BR,01/01/2019,31/03/2019,89,6774,76.11235955056179,"997,27",11
0009BR,01/04/2019,30/06/2019,90,7421,82.45555555555555,"1 274,48",11
0009BR,01/07/2019,30/09/2019,91,7650,84.06593406593407,"1 300,58",11
0009BR,01/10/2019,31/12/2019,91,7427,81.61538461538461,"1 301,21",11
0009BR,01/01/2020,31/03/2020,90,7322,81.35555555555555,"1 278,42",11
0009BR,01/04/2020,30/06/2020,90,7325,81.38888888888889,"1 317,53",11
0009BR,01/07/2020,30/09/2020,91,7516,82.5934065934066,"1 238,88",11
0009KO,01/01/2018,31/03/2018,89,7741,86.97752808988764,"994,72",11
0009KO,01/04/2018,30/06/2018,90,7551,83.9,"999,00",11
0009KO,01/07/2018,30/09/2018,91,7910,86.92307692307692,"1 021,18",11
0009KO,01/10/2018,31/12/2018,91,7950,87.36263736263736,"1 042,25",11
0009KO,01/01/2019,31/03/2019,89,9378,105.37078651685393,"1 208,82",11
0009KO,01/04/2019,30/06/2019,90,8192,91.02222222222223,"1 117,39",11
0009KO,01/07/2019,30/09/2019,91,8130,89.34065934065934,"1 017,06",11
0009KO,01/10/2019,31/12/2019,91,8040,88.35164835164835,"1 000,18",11
0009KO,01/01/2020,31/03/2020,90,8080,89.77777777777777,"1 092,42",11
0009KO,01/04/2020,30/06/2020,90,8511,94.56666666666666,"1 225,58",11
0009KO,01/07/2020,30/09/2020,91,8849,97.24175824175825,"1 251,25",11
0010BB,01/01/2018,31/01/2018,30,2467,82.23333333333333,"318,71",35
0010BB,01/02/2018,28/02/2018,27,2172,80.44444444444444,"281,64",35
0010BB,01/03/2018,31/03/2018,30,2494,83.13333333333334,"322,51",35
0010BB,01/04/2018,30/04/2018,29,2504,86.34482758620689,"323,93",35
0010BB,01/05/2018,31/05/2018,30,2897,96.56666666666666,"373,23",35
0010BB,01/06/2018,30/06/2018,29,3015,103.96551724137932,"388,53",35
0010BB,01/07/2018,31/07/2018,30,3195,106.5,"411,86",35
0010BB,01/08/2018,31/08/2018,30,3220,107.33333333333333,"415,38",35
0010BB,01/09/2018,30/09/2018,29,3030,104.48275862068965,"393,23",35
0010BB,01/10/2018,31/10/2018,30,3073,102.43333333333334,"397,86",35
0010BB,01/11/2018,30/11/2018,29,3029,104.44827586206897,"392,19",35
0010BB,01/12/2018,31/12/2018,30,3244,108.13333333333334,"418,95",35
0010BB,01/01/2019,31/01/2019,30,3218,107.26666666666667,"395,91",35
0010BB,01/02/2019,28/02/2019,27,2851,105.5925925925926,"353,96",35
0010BB,01/03/2019,31/03/2019,30,3158,105.26666666666667,"389,55",35
0010BB,01/04/2019,30/04/2019,29,2735,94.3103448275862,"337,49",35
0010BB,01/05/2019,31/05/2019,30,2799,93.3,"344,49",35
0010BB,01/06/2019,30/06/2019,29,2992,103.17241379310344,"369,14",35
0010BB,01/07/2019,31/07/2019,30,3088,102.93333333333334,"379,54",35
0010BB,01/08/2019,31/08/2019,30,3125,104.16666666666667,"384,93",35
0010BB,01/09/2019,30/09/2019,29,2954,101.86206896551724,"365,29",35
0010BB,01/10/2019,31/10/2019,30,3018,100.6,"371,89",35
0010BB,01/11/2019,30/11/2019,29,2858,98.55172413793103,"352,46",35
0010BB,01/12/2019,31/12/2019,30,2935,97.83333333333333,"361,65",35
0010BB,01/01/2020,31/01/2020,30,2932,97.73333333333333,"415,96",35
0010BB,01/02/2020,29/02/2020,28,2722,97.21428571428571,"388,40",35
0010BB,01/03/2020,31/03/2020,30,2883,96.1,"413,84",35
0010BB,01/04/2020,30/04/2020,29,2803,96.65517241379311,"401,36",35
0010BB,01/05/2020,31/05/2020,30,2893,96.43333333333334,"413,48",35
0010BB,01/06/2020,30/06/2020,29,2848,98.20689655172414,"407,01",35
0010BB,01/07/2020,31/07/2020,30,2981,99.36666666666666,"424,52",35
0010BB,01/08/2020,31/08/2020,30,3038,101.26666666666667,"431,47",35
